005194,NUTC,NSYSU,CSMU,YZU,NCTU,NTUB,NPU,CMU,TMU,NKNU,NCKU,TCPA,NTHU,NKFUST,NTOU,NTUST,FCU,KMU,THU,NCCU,NCHU,NCUT,TKU,NTNU,NFU,FJU,NTU,NTPU,CYCU,NTUNHS,KUAS,PU,CGU,SCU
005195,SCU,NCCU,TKU,FJU,NUTC,NTUNHS,TMU,NCTU,NTUST,THU,KMU,NFU,TCPA,NKNU,CSMU,FCU,NTOU,NTHU,NCHU,NKFUST,NTNU,NTPU,CGU,NCUT,NSYSU,NTU,PU,CMU,CYCU,KUAS,NTUB,NPU,YZU,NCKU
005196,NTPU,NFU,NTU,TKU,NPU,YZU,NTNU,NKNU,NTOU,NKFUST,NSYSU,PU,NTUNHS,NCUT,CYCU,NTUB,CGU,KMU,TCPA,TMU,CSMU,NCTU,FJU,FCU,NCKU,SCU,NTUST,NCCU,CMU,NTHU,KUAS,THU,NUTC,NCHU
005197,NTU,NSYSU,FCU,NTUB,NFU,SCU,NCCU,TKU,TCPA,NKFUST,NCTU,NTUST,CGU,CMU,PU,NTOU,TMU,NCHU,KMU,NTPU,NTUNHS,YZU,CSMU,NTNU,NKNU,NCUT,NCKU,KUAS,NPU,NTHU,NUTC,FJU,THU,CYCU
005198,NTUB,CGU,KMU,NTOU,NFU,NCCU,CMU,CSMU,NCKU,NTNU,TMU,PU,NCHU,NTHU,TCPA,NPU,NCUT,NKFUST,FJU,THU,NCTU,NKNU,NTUNHS,NTPU,TKU,NTUST,KUAS,NSYSU,NUTC,YZU,CYCU,FCU,SCU,NTU
005199,NCTU,NCUT,NTHU,FCU,NTUNHS,NTNU,KUAS,NTU,CSMU,NSYSU,NFU,CYCU,TKU,NCKU,KMU,FJU,NTPU,NTOU,TMU,NTUST,NKFUST,PU,NCCU,YZU,TCPA,CGU,NCHU,NPU,NUTC,NKNU,THU,CMU,NTUB,SCU
005200,NTNU,NKFUST,THU,CYCU,NTOU,YZU,NSYSU,NCTU,NTUNHS,NCHU,CGU,TCPA,KUAS,NKNU,NTHU,NCCU,NTUST,NCKU,NFU,FCU,NTUB,FJU,CMU,NTU,TMU,KMU,SCU,NUTC,NCUT,PU,TKU,NPU,NTPU,CSMU
005201,NTUNHS,NSYSU,CGU,NTPU,NKFUST,TCPA,TKU,KMU,FCU,CMU,NTUB,NTNU,NTHU,NPU,NCUT,PU,NKNU,NTUST,CYCU,NCKU,CSMU,SCU,NFU,NTOU,FJU,NUTC,YZU,NTU,NCHU,NCCU,THU,NCTU,TMU,KUAS
005202,NTHU,NTUST,NTU,SCU,CSMU,NUTC,NPU,CGU,NTUNHS,NCTU,NCCU,FJU,NSYSU,YZU,TKU,THU,NCHU,TCPA,NCKU,NTOU,NTNU,FCU,NFU,CMU,NTUB,KMU,NKFUST,NKNU,NTPU,TMU,NCUT,PU,KUAS,CYCU
005203,NTPU,NTHU,CSMU,NCUT,NTNU,CMU,KMU,KUAS,NCHU,NPU,CYCU,NTUST,PU,FCU,NUTC,CGU,TKU,THU,SCU,NCKU,NTU,NKFUST,NTUNHS,NCTU,NTUB,NKNU,NFU,YZU,TCPA,TMU,FJU,NCCU,NTOU,NSYSU
005204,NTUB,NSYSU,NKFUST,NCTU,NPU,CGU,CSMU,NTHU,NKNU,PU,NTPU,NCUT,NCCU,NUTC,NTNU,YZU,NTUST,KUAS,CYCU,TKU,NTU,CMU,TMU,FJU,FCU,NTUNHS,NCHU,SCU,NTOU,THU,KMU,NCKU,NFU,TCPA
005205,FJU,PU,CYCU,TMU,TKU,NTPU,NFU,FCU,TCPA,NTNU,NKNU,NTU,NCTU,KMU,NCHU,THU,NSYSU,NTUST,NKFUST,KUAS,NCKU,YZU,CSMU,NCCU,CMU,NUTC,SCU,NTUNHS,NTHU,NTUB,NTOU,NPU,CGU,NCUT
005206,KUAS,CSMU,NTOU,NTNU,NTUNHS,TKU,NKFUST,NCKU,NTHU,NFU,YZU,SCU,NCUT,NSYSU,NTPU,NCCU,NCTU,NUTC,CYCU,TMU,FCU,NTU,FJU,NPU,NKNU,NTUST,THU,CGU,CMU,TCPA,NCHU,PU,KMU,NTUB
005207,YZU,PU,NKFUST,TCPA,CGU,NCHU,NTPU,NUTC,TKU,SCU,NTOU,KUAS,NTU,NTNU,KMU,NCKU,NFU,FJU,CMU,NSYSU,NPU,NTUST,NCTU,NTUNHS,NCUT,NTUB,FCU,NTHU,NKNU,THU,CYCU,CSMU,NCCU,TMU
005208,FJU,KMU,NTOU,NCHU,TMU,CGU,NUTC,CMU,NFU,TCPA,NTPU,NTHU,PU,KUAS,NCUT,NTUB,NTUNHS,FCU,THU,NCCU,SCU,NCTU,NSYSU,CSMU,NTNU,TKU,NKFUST,NKNU,NPU,NTU,CYCU,NTUST,YZU,NCKU
005209,NCTU,NKFUST,NCUT,NTU,NCCU,NUTC,PU,NFU,NPU,NTNU,NTUNHS,FCU,THU,FJU,CGU,YZU,CYCU,NTUB,NCKU,SCU,NTHU,KMU,NTOU,NTUST,TCPA,TKU,NSYSU,KUAS,NTPU,CSMU,NKNU,NCHU,CMU,TMU
005210,CMU,NTHU,NTUNHS,PU,NTOU,YZU,NCUT,KMU,NPU,NTUB,KUAS,NKNU,TKU,NTNU,NTPU,NTUST,NCHU,NKFUST,THU,CSMU,SCU,NFU,NCCU,NTU,CYCU,TCPA,FJU,CGU,NCKU,TMU,NUTC,NCTU,FCU,NSYSU
005211,NTUNHS,NPU,NTUB,PU,CSMU,FJU,TKU,KUAS,NTPU,FCU,NTU,YZU,TCPA,THU,CYCU,NCTU,NCCU,SCU,NUTC,NSYSU,TMU,CMU,NCHU,NTNU,NKNU,NCKU,NCUT,NTOU,KMU,NFU,CGU,NTUST,NKFUST,NTHU
005212,NKNU,TCPA,NCTU,NSYSU,CSMU,NTOU,NCHU,SCU,TMU,NTUST,FCU,NCCU,PU,CYCU,NTU,NCKU,KUAS,NFU,NTPU,NKFUST,NTUNHS,YZU,CMU,NPU,THU,NTHU,NCUT,KMU,NTUB,NUTC,NTNU,CGU,FJU,TKU
005213,NTPU,CGU,FCU,NCTU,CYCU,YZU,NKFUST,NTUNHS,NCCU,NTHU,NKNU,THU,KUAS,TKU,NFU,PU,NTOU,NCHU,TCPA,CSMU,FJU,CMU,NCUT,SCU,NTU,KMU,NPU,NTUST,NSYSU,NTNU,TMU,NTUB,NCKU,NUTC
005214,NFU,YZU,NPU,NUTC,THU,CYCU,NTOU,NTUB,PU,NTUNHS,TMU,NKFUST,NCCU,FJU,NCUT,NCKU,KUAS,TKU,CMU,NKNU,NTPU,SCU,CSMU,FCU,NCTU,NTHU,NTNU,NTUST,KMU,CGU,NCHU,TCPA,NSYSU,NTU
005215,CSMU,NTUST,NCUT,NCTU,PU,NCKU,NFU,YZU,NTU,NTPU,NKNU,FCU,THU,NCHU,CYCU,TCPA,NTUNHS,NPU,FJU,CMU,KMU,TKU,NTHU,NUTC,TMU,NCCU,NTUB,NKFUST,NSYSU,KUAS,CGU,NTOU,SCU,NTNU
005216,NTOU,NTPU,NCKU,CMU,NTNU,NSYSU,NPU,NTHU,PU,NCHU,CGU,SCU,NTUST,NTUB,THU,CYCU,NCUT,TCPA,YZU,CSMU,NTUNHS,NKNU,NCTU,NFU,TMU,NUTC,NCCU,FJU,TKU,KUAS,NTU,KMU,FCU,NKFUST
005217,NCUT,NTUST,NTU,CMU,TCPA,FJU,NTOU,YZU,NTHU,FCU,NKFUST,NFU,PU,NCTU,CGU,THU,TKU,NSYSU,KUAS,NCKU,TMU,NKNU,KMU,CYCU,NTUB,SCU,NTPU,NCCU,NUTC,NTNU,CSMU,NTUNHS,NPU,NCHU
005218,NCHU,NTU,NKNU,FCU,THU,YZU,NTOU,TCPA,NCTU,NTUB,NPU,KUAS,FJU,NSYSU,NKFUST,CMU,NCUT,NUTC,TKU,KMU,NTHU,NTUNHS,CGU,NTUST,TMU,NTNU,NCCU,PU,NTPU,CYCU,NCKU,NFU,CSMU,SCU
005219,FJU,NTPU,THU,TKU,NTNU,NTHU,NKFUST,SCU,NCCU,NFU,PU,KUAS,FCU,NTUB,NTU,NTUNHS,CMU,NSYSU,KMU,NPU,NCHU,NKNU,CSMU,YZU,NTUST,NTOU,NCTU,TCPA,NCKU,CYCU,TMU,NUTC,CGU,NCUT
005220,PU,NTPU,TCPA,NTUNHS,NPU,NSYSU,NKFUST,NCTU,FCU,CSMU,NTU,CYCU,YZU,NKNU,KUAS,NTUST,NCUT,TKU,SCU,CGU,NTOU,FJU,KMU,NTHU,NUTC,CMU,NTUB,NCCU,TMU,THU,NFU,NTNU,NCKU,NCHU
005221,NCUT,CGU,NKNU,NCKU,NTUST,NFU,NUTC,FCU,TCPA,TMU,NCTU,NTU,CMU,TKU,YZU,NTPU,NPU,NKFUST,NTHU,KMU,KUAS,NTUNHS,CYCU,NCHU,CSMU,NTOU,NTNU,PU,NCCU,THU,NSYSU,SCU,NTUB,FJU
005222,KUAS,FJU,YZU,FCU,NKNU,NCTU,NTUB,NCHU,NFU,NTHU,CGU,CMU,NTNU,NCUT,CSMU,NTUNHS,KMU,NTUST,NTOU,NTPU,PU,CYCU,NCKU,NKFUST,NCCU,NPU,THU,TMU,SCU,NUTC,NTU,TCPA,NSYSU,TKU
005223,CMU,NCKU,FCU,NCUT,NCCU,TKU,NTUB,NCTU,TMU,NTHU,FJU,NSYSU,TCPA,NTUNHS,KUAS,NUTC,CGU,NKNU,YZU,NTOU,NTU,CYCU,CSMU,NTPU,NCHU,THU,PU,NTUST,NFU,NKFUST,KMU,NPU,NTNU,SCU
005224,NTUST,FJU,TMU,NTNU,KMU,NKFUST,SCU,NPU,CGU,TCPA,NTHU,NFU,NUTC,PU,NTUNHS,KUAS,NTUB,NTPU,NCCU,THU,NSYSU,YZU,NTU,TKU,NCTU,CYCU,FCU,CSMU,NKNU,CMU,NCKU,NTOU,NCUT,NCHU
005225,NSYSU,CSMU,TCPA,KUAS,NTU,NCUT,CYCU,FJU,NCHU,CMU,NKNU,NKFUST,SCU,NTOU,NUTC,NCTU,TKU,NTPU,NTUST,YZU,NCKU,NTNU,KMU,NCCU,NTUB,TMU,FCU,NPU,CGU,PU,THU,NFU,NTUNHS,NTHU
005226,CGU,CYCU,KUAS,NTPU,NPU,PU,NCHU,FJU,SCU,NCTU,NKFUST,TMU,NTU,NTUNHS,FCU,NCKU,NTNU,NTOU,CMU,NFU,KMU,NKNU,YZU,TCPA,NCUT,NSYSU,THU,NTHU,CSMU,NCCU,NUTC,TKU,NTUB,NTUST
005227,THU,NCCU,NFU,YZU,NTUST,NCKU,CMU,SCU,NTUNHS,NTNU,KMU,CGU,CYCU,NTHU,TMU,NCTU,CSMU,NKNU,PU,TKU,NUTC,NTPU,NCHU,NCUT,TCPA,NTU,FJU,NTUB,NPU,KUAS,NTOU,NSYSU,NKFUST,FCU
005228,NCTU,NUTC,PU,THU,NCHU,NFU,NKNU,NTUST,NTUB,NCUT,NCKU,NTOU,YZU,NPU,NTHU,CYCU,NSYSU,NCCU,FCU,SCU,NTUNHS,NTPU,NKFUST,CGU,TKU,KUAS,NTNU,FJU,KMU,NTU,CMU,TMU,TCPA,CSMU
005229,NUTC,NTOU,NCTU,NTUB,SCU,NSYSU,NCUT,NCHU,NKFUST,NTNU,FJU,KMU,NTPU,TKU,TCPA,NTU,NTUST,THU,NPU,CSMU,KUAS,NCCU,CMU,PU,NCKU,TMU,NTUNHS,FCU,YZU,CYCU,NFU,NKNU,CGU,NTHU
005230,NCCU,NTOU,NKNU,NPU,KMU,NTHU,NTU,TKU,TCPA,NFU,CYCU,CSMU,NCTU,NTNU,NCKU,NSYSU,THU,SCU,NTUST,NTUB,TMU,CGU,NTUNHS,NCHU,NKFUST,CMU,PU,KUAS,YZU,NCUT,NTPU,NUTC,FCU,FJU
005231,NKFUST,CYCU,NTHU,NCHU,SCU,NTU,KUAS,NCUT,NTPU,NCCU,TMU,NCKU,NTUST,YZU,NSYSU,THU,NTUNHS,NTOU,NFU,KMU,NTNU,CSMU,FCU,TCPA,CGU,TKU,CMU,FJU,NPU,NUTC,NKNU,PU,NCTU,NTUB
005232,PU,NTUST,NTPU,FJU,NUTC,SCU,KMU,NTUNHS,NPU,NCUT,NTNU,CSMU,TKU,THU,NCHU,TMU,FCU,CMU,NSYSU,NCTU,NTHU,NCKU,NKNU,NTUB,NFU,NKFUST,KUAS,NTOU,CGU,YZU,TCPA,CYCU,NTU,NCCU
005233,YZU,FJU,TCPA,TKU,NTUST,NKNU,NCHU,NKFUST,SCU,NCKU,NTU,NCTU,NTPU,CSMU,FCU,KMU,NTUNHS,NTUB,THU,NPU,KUAS,CMU,NCUT,NSYSU,NCCU,TMU,NFU,CGU,NTOU,CYCU,NTHU,NUTC,PU,NTNU
005234,NTUB,KUAS,NFU,TKU,NTHU,NTNU,SCU,FCU,NTOU,NCCU,NCTU,TMU,NTUST,NUTC,NTUNHS,NSYSU,NTU,KMU,NCUT,PU,THU,FJU,NTPU,TCPA,NCKU,NCHU,CMU,NKNU,NPU,CYCU,NKFUST,CGU,CSMU,YZU
005235,TMU,NPU,TCPA,PU,NTUB,NTUNHS,THU,NCTU,CSMU,KMU,NCKU,NTHU,TKU,FCU,YZU,NKFUST,NCCU,NCUT,NFU,KUAS,CGU,NTOU,NUTC,NTPU,CYCU,NTUST,NSYSU,SCU,NCHU,NKNU,CMU,FJU,NTNU,NTU
005236,NSYSU,NTU,NCKU,NTNU,NCCU,TKU,NCHU,NTPU,KUAS,NTOU,CSMU,NCUT,CGU,NFU,NTUNHS,NKNU,FCU,CYCU,PU,YZU,CMU,TMU,NCTU,THU,TCPA,NUTC,NPU,SCU,NKFUST,FJU,KMU,NTHU,NTUST,NTUB
005237,SCU,TMU,YZU,PU,NFU,FCU,NCHU,NKFUST,NTPU,KMU,CSMU,TKU,NTU,CGU,NSYSU,TCPA,CMU,KUAS,NTNU,NCKU,NTHU,NCUT,NPU,NTUST,NTOU,NTUB,THU,FJU,NUTC,NCCU,NTUNHS,CYCU,NCTU,NKNU
005238,NTUNHS,YZU,NCUT,NTNU,NPU,NCKU,NCHU,THU,KMU,TMU,CSMU,NKNU,CGU,NTPU,NCTU,KUAS,CYCU,NTUB,TCPA,PU,FJU,NSYSU,NTOU,NTUST,NKFUST,NTU,SCU,TKU,CMU,NTHU,NCCU,NFU,NUTC,FCU
005239,NPU,NCKU,TCPA,FJU,PU,CSMU,SCU,NKFUST,CGU,NTHU,NSYSU,CYCU,NTNU,NUTC,NCHU,TKU,NFU,NCCU,CMU,NTUB,TMU,FCU,NTPU,NTOU,NTUNHS,NTUST,KMU,KUAS,NTU,NCUT,YZU,NKNU,NCTU,THU
005240,NTU,TKU,YZU,CGU,KMU,NTUST,NCCU,CSMU,KUAS,NCHU,NPU,NTPU,SCU,NCTU,NCKU,NKNU,THU,TMU,NTUB,NSYSU,NTNU,NCUT,NTHU,FJU,CMU,FCU,CYCU,PU,NTUNHS,TCPA,NUTC,NTOU,NKFUST,NFU
005241,NCUT,NTHU,SCU,TCPA,NTU,NTUB,TKU,NCTU,NCKU,NCCU,CGU,NSYSU,CYCU,NKNU,KUAS,NTUST,NKFUST,NTPU,PU,FCU,NUTC,NCHU,YZU,FJU,NTUNHS,KMU,NTOU,CMU,NFU,CSMU,NPU,THU,TMU,NTNU
005242,NTHU,YZU,NTNU,NTOU,NTUST,NCCU,CYCU,FJU,NTUNHS,PU,NTU,SCU,NCKU,NFU,THU,NPU,KUAS,TMU,NSYSU,CSMU,CGU,FCU,TKU,NCUT,CMU,NCHU,NTPU,NKFUST,TCPA,KMU,NKNU,NUTC,NTUB,NCTU
005243,SCU,NCCU,NFU,NTUB,FCU,NKNU,CSMU,NSYSU,CMU,NTUNHS,TKU,NTUST,NTPU,NTU,NCHU,CGU,TCPA,NPU,NTHU,FJU,NTNU,TMU,NTOU,NCUT,NKFUST,YZU,PU,NUTC,CYCU,THU,KMU,KUAS,NCKU,NCTU
005244,NCKU,NCTU,PU,NTPU,NCUT,NUTC,NSYSU,NTUST,FCU,FJU,CGU,TKU,TCPA,CSMU,CYCU,NTU,THU,NCHU,KUAS,SCU,CMU,NKNU,NTUNHS,NTNU,NTHU,NTUB,NTOU,NPU,YZU,NKFUST,KMU,NCCU,NFU,TMU
005245,NPU,NCHU,CMU,NFU,YZU,CYCU,CSMU,FJU,NSYSU,KMU,NTUB,TKU,NKNU,NTU,SCU,TMU,NKFUST,NCKU,NUTC,CGU,NTOU,KUAS,NCUT,NTUST,NTNU,NTHU,NCCU,PU,THU,NCTU,TCPA,NTUNHS,NTPU,FCU
005246,NFU,FJU,NTNU,NCCU,NCKU,NTHU,KMU,TCPA,NTUB,CGU,NTUNHS,TKU,PU,NUTC,NKNU,CYCU,NTPU,SCU,FCU,CMU,KUAS,YZU,NCTU,NKFUST,NPU,TMU,THU,NTOU,NCUT,NCHU,CSMU,NSYSU,NTU,NTUST
005247,NCTU,CMU,NTUNHS,NFU,NTUST,NKFUST,NCHU,NUTC,NCKU,NTHU,NPU,TMU,TCPA,YZU,PU,TKU,FJU,KMU,NTOU,NTU,CYCU,FCU,NKNU,CGU,NSYSU,NTUB,CSMU,THU,SCU,NCCU,NTPU,NTNU,NCUT,KUAS
005248,NTUST,NCCU,NTNU,NCTU,NFU,NTU,NKFUST,CSMU,KMU,NUTC,TMU,THU,FCU,CGU,YZU,CMU,FJU,NCUT,NTPU,NKNU,NTUNHS,NTUB,NCHU,NSYSU,NPU,NCKU,PU,NTOU,TCPA,KUAS,NTHU,CYCU,SCU,TKU
005249,SCU,NSYSU,NCTU,FCU,NTUST,TMU,NFU,NTUNHS,NCHU,CYCU,NTPU,NTOU,NCCU,NCKU,TKU,KMU,NPU,CGU,PU,NCUT,NTU,NTHU,CMU,FJU,NUTC,TCPA,NKNU,NKFUST,THU,NTUB,KUAS,CSMU,NTNU,YZU
005250,NCHU,FJU,NTNU,NTUST,KUAS,NTPU,NCTU,TCPA,NFU,CGU,FCU,NSYSU,NTUB,TKU,NUTC,CMU,CYCU,NKNU,NPU,NKFUST,NTU,NTUNHS,NTHU,CSMU,NCUT,NTOU,THU,KMU,NCCU,SCU,NCKU,TMU,PU,YZU
005251,KMU,CGU,NTHU,YZU,CSMU,NTUNHS,NCTU,NTU,NCKU,CMU,TKU,NCHU,FCU,CYCU,FJU,NCCU,NTNU,PU,TCPA,NTUST,KUAS,NKNU,NFU,NKFUST,SCU,THU,NTPU,NCUT,NSYSU,NUTC,NTOU,TMU,NTUB,NPU
005252,KUAS,NCCU,THU,NTPU,NCHU,YZU,PU,NTUNHS,NKNU,FCU,NKFUST,NCKU,KMU,NTUB,NTOU,NTNU,NTHU,NTUST,CMU,NTU,CYCU,FJU,SCU,TKU,NCUT,CGU,NPU,CSMU,TMU,TCPA,NCTU,NFU,NSYSU,NUTC
005253,NTU,NCCU,TMU,NTOU,NCUT,YZU,FCU,NPU,NSYSU,NCKU,NTHU,CGU,THU,CSMU,KMU,NFU,NKNU,NTNU,NTUB,NCHU,NTUST,SCU,FJU,PU,CMU,NTPU,TCPA,NKFUST,NTUNHS,TKU,KUAS,NCTU,CYCU,NUTC
005254,FCU,CSMU,NCCU,THU,NKNU,PU,NTUB,NPU,CMU,NTHU,NTU,FJU,NTPU,NSYSU,NTUNHS,KUAS,NTOU,NUTC,NTUST,NCKU,TCPA,TKU,NKFUST,NTNU,SCU,TMU,CYCU,CGU,YZU,NCTU,NCHU,NCUT,KMU,NFU
005255,NSYSU,NTU,FJU,NTUNHS,NTPU,NTOU,NTNU,KUAS,NFU,CGU,NKNU,NUTC,PU,NKFUST,NPU,NTUB,KMU,NCTU,CMU,CYCU,THU,TMU,NTUST,NCCU,YZU,NTHU,NCUT,FCU,TKU,SCU,TCPA,NCHU,CSMU,NCKU
005256,NTUST,SCU,NTUNHS,NCCU,NTNU,PU,NFU,YZU,NTOU,CYCU,KUAS,NKNU,NUTC,NCHU,TMU,CMU,NTHU,NTUB,CGU,THU,NTU,NSYSU,CSMU,NCKU,NTPU,FCU,NCTU,NPU,NKFUST,TCPA,KMU,NCUT,TKU,FJU
005257,NTHU,NCKU,NTUST,THU,FCU,NKFUST,KUAS,NFU,CYCU,NCHU,CSMU,NTOU,NPU,TCPA,NTUNHS,NTPU,KMU,PU,NCUT,NTUB,TMU,NUTC,NKNU,TKU,CGU,NCTU,NTU,CMU,NCCU,FJU,NTNU,SCU,NSYSU,YZU
005258,SCU,NTUNHS,NTNU,NTU,NSYSU,CGU,TCPA,NUTC,NKFUST,NTUB,NTHU,NCHU,NCTU,NTUST,TKU,TMU,NCCU,CSMU,CYCU,CMU,YZU,NTPU,FCU,NCUT,THU,NTOU,NCKU,FJU,KMU,KUAS,NPU,PU,NFU,NKNU
005259,NTUB,NUTC,TMU,NCCU,NTNU,PU,NSYSU,FCU,NTOU,TKU,NTPU,NTHU,CMU,NKNU,NFU,CYCU,CGU,CSMU,TCPA,NPU,NKFUST,YZU,NTUNHS,NTU,NCKU,NCUT,KUAS,THU,NTUST,SCU,NCHU,FJU,KMU,NCTU
005260,CGU,THU,FJU,NTOU,NCUT,SCU,NTUNHS,CYCU,NCHU,NTNU,KMU,TCPA,TMU,NCTU,YZU,NFU,FCU,NKNU,NTU,NTUST,CSMU,NSYSU,NKFUST,NTPU,NTHU,TKU,KUAS,NTUB,NCCU,NUTC,PU,NPU,CMU,NCKU
005261,NTUB,NTU,CGU,CMU,PU,NTPU,KUAS,NKNU,NTUNHS,NUTC,NCCU,NFU,NTHU,YZU,THU,NKFUST,FJU,TKU,CYCU,NCHU,NPU,NCUT,SCU,NSYSU,TMU,FCU,NTOU,NTUST,CSMU,NCKU,TCPA,NTNU,NCTU,KMU
005262,NTOU,CYCU,NCKU,NTPU,NFU,NTNU,NCCU,NSYSU,NTUB,NUTC,NTUST,THU,PU,YZU,TCPA,TMU,NTU,NCUT,NKFUST,KUAS,CMU,TKU,NKNU,NCHU,FJU,NTHU,KMU,NTUNHS,FCU,CSMU,CGU,SCU,NCTU,NPU
005263,NTUB,NTHU,TKU,NCKU,CGU,TMU,NTNU,NKFUST,NTOU,CYCU,NCTU,NPU,CSMU,CMU,NCCU,PU,NCUT,NFU,NTUST,SCU,NTUNHS,NKNU,NCHU,NSYSU,YZU,NTPU,KUAS,KMU,TCPA,FCU,FJU,THU,NTU,NUTC
005264,NTHU,FJU,NTU,NCKU,NCCU,NSYSU,NTUST,NKFUST,NTUNHS,NCUT,KMU,CGU,YZU,FCU,CSMU,TKU,NTPU,NKNU,NPU,NTOU,NCTU,NTUB,CMU,THU,NUTC,NCHU,TCPA,PU,SCU,TMU,NFU,CYCU,KUAS,NTNU
005265,FJU,NTUB,NCCU,CGU,NSYSU,NCHU,FCU,NKNU,NFU,NTHU,CYCU,THU,CSMU,SCU,TKU,KMU,TMU,NTOU,NTU,NTPU,NTUNHS,NTNU,NUTC,YZU,PU,NKFUST,NPU,NCUT,NTUST,CMU,TCPA,NCKU,NCTU,KUAS
005266,NTUB,TKU,KUAS,CMU,NTUST,NCUT,CSMU,FCU,TMU,NTPU,NTOU,NSYSU,NUTC,NFU,NCHU,NTNU,SCU,NTU,NTHU,NCKU,NCCU,NTUNHS,NKNU,TCPA,PU,FJU,CYCU,NPU,NKFUST,NCTU,KMU,YZU,THU,CGU
005267,YZU,NTUB,FJU,NTUST,NCCU,NSYSU,NCHU,FCU,NTU,NTNU,NFU,NUTC,PU,TCPA,CYCU,KUAS,THU,NKFUST,SCU,NTUNHS,KMU,NCKU,NPU,NTPU,NTOU,NTHU,NCUT,TKU,NKNU,CMU,TMU,NCTU,CGU,CSMU
005268,NTPU,NUTC,FJU,PU,NCKU,CSMU,YZU,CGU,NTOU,THU,NFU,NTUB,TCPA,NTU,NTHU,KUAS,SCU,TKU,CMU,TMU,CYCU,FCU,KMU,NTNU,NCUT,NCTU,NKFUST,NTUNHS,NPU,NCHU,NCCU,NTUST,NSYSU,NKNU
005269,NKFUST,NTOU,NSYSU,NTHU,NCHU,TMU,NCCU,NCTU,NTU,CGU,KMU,TCPA,NUTC,NTUST,CMU,KUAS,NCUT,FJU,NPU,NTUNHS,THU,TKU,CSMU,PU,YZU,NFU,NTUB,CYCU,FCU,NCKU,NKNU,SCU,NTPU,NTNU
005270,NCCU,NKFUST,NTUST,NTU,NUTC,YZU,NTUB,NCKU,NTHU,NTNU,NCUT,NTUNHS,NSYSU,TCPA,TKU,NTOU,FJU,KUAS,THU,NCHU,FCU,TMU,KMU,NTPU,NFU,CMU,NCTU,SCU,NPU,NKNU,CYCU,PU,CSMU,CGU
005271,NFU,NTOU,YZU,NKNU,TKU,NTUST,NCCU,THU,NSYSU,NUTC,SCU,NCUT,FJU,NTPU,NTUNHS,KMU,NCKU,CMU,FCU,NCHU,CGU,NCTU,CYCU,TCPA,NPU,NTNU,NTU,TMU,PU,KUAS,CSMU,NTUB,NTHU,NKFUST
005272,NTUST,CSMU,KMU,NUTC,CYCU,NCHU,PU,THU,NSYSU,NTHU,SCU,FJU,FCU,YZU,NFU,KUAS,NCCU,NTUB,TKU,NTU,NTOU,NTNU,TMU,NKFUST,NKNU,NTUNHS,NTPU,NCKU,CGU,NPU,CMU,NCUT,NCTU,TCPA
005273,NTNU,YZU,CSMU,NTUST,FCU,NTHU,NFU,SCU,NCHU,NTUNHS,KMU,CGU,NCCU,THU,CYCU,PU,FJU,NKNU,NTUB,TMU,CMU,NPU,TCPA,KUAS,NSYSU,NTPU,NCTU,NKFUST,NTU,NCKU,TKU,NCUT,NTOU,NUTC
005274,TKU,CYCU,NKNU,NTPU,NTUNHS,NTHU,NTOU,NTUST,TMU,NCCU,NCHU,NFU,FJU,FCU,KUAS,KMU,NUTC,NPU,NTUB,NCTU,NCUT,NKFUST,CGU,CMU,NSYSU,PU,NTU,THU,NCKU,TCPA,NTNU,YZU,CSMU,SCU
005275,CMU,NCTU,NPU,YZU,NTUST,NTHU,NTNU,FCU,NKNU,NSYSU,NFU,TCPA,NKFUST,NTU,NCUT,CYCU,KMU,FJU,THU,NTPU,NTOU,NCHU,NCKU,TKU,PU,TMU,SCU,CSMU,NTUB,NCCU,NTUNHS,KUAS,CGU,NUTC
005276,KUAS,FJU,SCU,YZU,NTPU,NPU,PU,NTUNHS,NCKU,TMU,NKFUST,NCCU,NTUST,NCTU,NTU,NFU,TKU,THU,CMU,NTUB,CGU,NUTC,TCPA,NCUT,NCHU,KMU,CSMU,FCU,CYCU,NSYSU,NTNU,NTOU,NKNU,NTHU
005277,NKFUST,NCTU,KMU,FJU,TKU,NTOU,NKNU,NSYSU,CYCU,NUTC,NCKU,YZU,TMU,NFU,KUAS,PU,NCHU,NTNU,CMU,NPU,FCU,THU,NTPU,NCUT,SCU,NTUST,NTHU,NTUNHS,NTU,TCPA,CSMU,CGU,NTUB,NCCU
005278,NCHU,NPU,NKNU,YZU,THU,FJU,CMU,TKU,NSYSU,NTNU,NUTC,NTUNHS,NCKU,KUAS,NTOU,NKFUST,NTHU,NTU,CGU,CSMU,TCPA,NFU,SCU,NCTU,FCU,TMU,CYCU,NCUT,PU,KMU,NTPU,NTUST,NCCU,NTUB
005279,NTOU,KUAS,KMU,TMU,NFU,TKU,CMU,NTHU,NCHU,FJU,NCUT,NSYSU,NCKU,NUTC,NPU,NCTU,NTUNHS,THU,NTPU,SCU,YZU,CYCU,NCCU,NTU,NTUST,NKNU,CSMU,TCPA,CGU,FCU,NTNU,NKFUST,PU,NTUB
